prompt,response,atoms,hallucinated atoms
| He has covered a wide range of topics.	True |
| Blacker's work is characterized by sharp observations.	True |
| Blacker's work is characterized by observations of human nature.	True |
| Blacker's work is characterized by observations of society.	True |
| Blacker is a respected voice in the literary world.	True |
","| Terence Blacker is a journalist. |
| Terence Blacker is a playwright. |
"
Tell me a bio of IU (singer),IU (singer),"| Santos Saúl Álvarez Barragán is a Mexican professional boxer.	True |
| Santos Saúl Álvarez Barragán is known as Canelo Álvarez.	True |
| Canelo Álvarez was born on July 18, 1990.	True |
| Canelo Álvarez was born in Guadalajara, Jalisco, Mexico.	True |
| He is considered one of the best pound-for-pound boxers in the world.	True |
| He is a boxer.	True |
| He has won multiple world championships.	True |
| He has won multiple world championships in different weight classes.	True |
| Canelo turned professional at the age of 15.	True |
| Canelo quickly rose through the ranks.	True |
| Canelo rose through the ranks with his impressive skills.	True |
| Canelo rose through the ranks with his powerful punching ability.	True |
| He has faced Floyd Mayweather Jr. in boxing.	True |
| He has faced Gennady Golovkin in boxing.	True |
| He has faced Miguel Cotto in boxing.	True |
| He has faced some of the biggest names in boxing.	True |
| He has faced some of the biggest names in boxing, including Floyd Mayweather Jr., Gennady Golovkin, and Miguel Cotto.	True |
| Canelo is known for his aggressive fighting style.	True |
| Canelo is known for his exceptional counterpunching.	True |
| Canelo is known for his strong defense.	False |
| Canelo has amassed a large fan base.	True |
| Canelo is widely regarded as one of the most popular fighters in the sport.	True |
| Canelo is widely regarded as one of the most marketable fighters in the sport.	True |
| He has in-ring success.	True |
| He is known for his philanthropic efforts.	True |
| He is known for his charitable work.	True |
| His philanthropic efforts and charitable work are in Mexico.	True |
| Canelo Álvarez is a dominant force in boxing.	True |
| Canelo Álvarez continues to seek new challenges.	True |
| Canelo Álvarez is striving for greatness in the sport.	True |
","| Canelo is known for his strong defense. |
"
Tell me a bio of Hesham Nazih,Hesham Nazih,"| IU is a South Korean.	True |
| IU is a singer-songwriter.	True |
| IU is an actress.	True |
| IU is also known as Lee Ji-eun.	True |
| She was born on May 16, 1993.	True |
| She was born in Seoul.	True |
| She was born in South Korea.	True |
| IU is a South Korean singer and actress.	True |
| IU made her debut in the music industry.	True |
| IU made her debut in 2008.	True |
| IU released her debut album ""Lost and Found"" in 2008.	True |
| She has become popular.	True |
| She has become successful.	True |
| She is a solo artist.	True |
| She is one of the most popular solo artists in South Korea.	True |
| She is one of the most successful solo artists in South Korea.	True |
| IU is known for her versatile vocal abilities.	True |
| IU is known for her captivating stage presence.	True |
| IU is known for her heartfelt lyrics.	True |
| She has released hit songs.	True |
| She has released numerous hit songs.	True |
| ""Good Day"" is one of her hit songs.	True |
| ""Palette"" is one of her hit songs.	True |
| ""Blueming"" is one of her hit songs.	True |
| Her hit songs have topped music charts.	True |
| Her hit songs have won her numerous awards.	True |
| IU has a music career.	True |
| IU has ventured into acting.	True |
| IU has starred in K-dramas.	True |
| ""Dream High"" is a popular K-drama.	True |
| IU starred in ""Dream High.""	True |
| ""Scarlet Heart Ryeo"" is a popular K-drama.	True |
| IU starred in ""Scarlet Heart Ryeo.""	True |
| ""Hotel Del Luna"" is a popular K-drama.	True |
| IU starred in ""Hotel Del Luna."".	True |
| She has talent.	True |
| She has charm.	True |
| Her talent has earned her a large fan base.	True |
| Her charm has earned her a dedicated fan base.	True |
| She has a large fan base in South Korea.	True |
| She has a large fan base internationally.	True |
| IU is a prominent figure in the Korean entertainment industry.	True |
| IU is known for her talent.	True |
| IU is known for her humility.	True |
| IU is known for her dedication to her craft.	True |
",
Tell me a bio of Thomas Houghton (rugby league),Thomas Houghton (rugby league),"| The statement is apologizing.	False |
| The statement acknowledges the inability to find specific information.	False |
| The statement mentions a person named Hesham Nazih.	True |
| You can ask questions.	True |
| You can ask for assistance.	False |
| You can ask for help with something else.	False |
| You are encouraged to feel free to ask.	False |
","| The statement is apologizing. |
| The statement acknowledges the inability to find specific information. |
| You can ask for assistance. |
| You can ask for help with something else. |
| You are encouraged to feel free to ask. |
"
Tell me a bio of Luis N. Rivera-Pagán,Luis N. Rivera-Pagán,"| Thomas Houghton is a person.	True |
| Thomas Houghton is a professional rugby league player.	False |
| Thomas Houghton is known for his exceptional skills.	False |
| Thomas Houghton is known for his contributions to the sport.	True |
| Houghton was born on [birthdate].	False |
| Houghton began his rugby career at a young age.	True |
| Houghton quickly rose through the ranks.	False |
| Houghton established himself as a key player in the sport.	True |
| He has represented [team names].	True |
| He has garnered a reputation for his speed.	False |
| He has garnered a reputation for his agility.	False |
| He has garnered a reputation for his strategic gameplay on the field.	False |
| Houghton is dedicated to the sport.	True |
| Houghton is dedicated to his team.	True |
| Houghton's dedication to the sport has earned him respect.	True |
| Houghton's dedication to his team has earned him respect.	True |
| Houghton has earned the respect of fans.	True |
| Houghton has earned the respect of fellow players.	True |
| Houghton's dedication has earned him the respect of fans and fellow players.	True |
| He possesses leadership qualities.	True |
| He is committed to excellence.	True |
| He is a valuable asset.	True |
| He is a valuable asset to any team.	True |
| He plays for teams.	False |
| He is a valuable asset to any team he plays for.	True |
| Houghton is known for his charitable work.	False |
| Houghton is known for his involvement in community initiatives.	True |
| Houghton demonstrates his passion for making a positive impact beyond the game.	True |
| Thomas Houghton excels in his rugby career.	True |
| Thomas Houghton is a role model for aspiring athletes.	False |
| Thomas Houghton is a formidable force in the world of rugby league.	True |
","| Thomas Houghton is a professional rugby league player. |
| Thomas Houghton is known for his exceptional skills. |
| Houghton was born on [birthdate]. |
| Houghton quickly rose through the ranks. |
| He has garnered a reputation for his speed. |
| He has garnered a reputation for his agility. |
| He has garnered a reputation for his strategic gameplay on the field. |
| He plays for teams. |
| Houghton is known for his charitable work. |
| Thomas Houghton is a role model for aspiring athletes. |
"
Tell me a bio of Prince Rivers,Prince Rivers,"| Luis N. Rivera-Pagán is Puerto Rican.	True |
| Luis N. Rivera-Pagán is a theologian.	True |
| Luis N. Rivera-Pagán is a scholar.	True |
| Luis N. Rivera-Pagán is a professor.	True |
| Luis N. Rivera-Pagán is known for his work in Latin American theology.	False |
| Luis N. Rivera-Pagán is known for his work in Caribbean theology.	False |
| Luis N. Rivera-Pagán is known for his work in liberation theology.	False |
| Luis N. Rivera-Pagán is known for his work in postcolonial studies.	False |
| He has written extensively.	True |
| He has written on the intersection of religion and politics.	True |
| He has written on social justice.	True |
| He has written on decolonial thought.	True |
| Rivera-Pagán is a respected voice.	True |
| Rivera-Pagán is respected in the academic community.	True |
